time,chlorophyll,dust
2022-12-31,0.2185374,0.13554015505644812
2023-01-05,0.28889668,0.2793438709369664
2023-01-10,0.305193,0.22116214838794843
2023-01-15,0.28549612,0.2655717771220688
2023-01-20,0.30236167,0.2207550011400395
2023-01-25,0.27355522,0.2336502567486656
2023-01-30,0.25331828,0.18230429860537192
2023-02-04,0.32787225,0.22662595880767067
2023-02-09,0.42857307,0.29998902410305484
2023-02-14,0.45866117,0.3415414526814065
2023-02-19,0.4001382,0.5533823302437509
2023-02-24,0.32659885,0.5947448124774216
2023-03-01,0.2597234,0.24767901817864002
2023-03-06,0.20636424,0.19215922145282946
2023-03-11,0.19722597,0.2236593117993101
2023-03-16,0.23147523,0.4284475116405789
2023-03-21,0.20507203,0.32676019947991397
2023-03-26,0.15298656,0.18128554748384984
2023-03-31,0.1574631,0.382335711813619
2023-04-05,0.24682206,0.5191141204265065
2023-04-10,0.18297073,0.22644493437032465
2023-04-15,0.17465411,0.40303052911547144
2023-04-20,0.1697291,0.534117273851551
2023-04-25,0.15498148,0.22705033509833566
2023-04-30,0.15704952,0.2384627865742849
2023-05-05,0.14984909,0.46915957362502775
2023-05-10,0.16171916,0.3261925751039872
2023-05-15,0.15698217,0.4098099229395092
2023-05-20,0.16799878,0.3336379763642402
2023-05-25,0.18688694,0.4012879762334275
2023-05-30,0.31382254,0.4854632194198162
2023-06-04,0.16845755,0.24783070988191433
2023-06-09,0.14471641,0.23085034374021315
2023-06-14,0.15962003,0.3346143870845879
2023-06-19,0.2078119,0.5726420001157823
2023-06-24,0.22489895,0.6967098413171599
2023-06-29,0.16351983,0.5578120262346336
2023-07-04,0.14785466,0.5913387574710828
2023-07-09,0.15548226,0.55200188541147
2023-07-14,0.14377755,0.551515897648662
2023-07-19,0.1185895,0.49159421837305856
2023-07-24,0.12867615,0.46393373597429516
2023-07-29,0.15844743,0.5329675442503102
2023-08-03,0.14079782,0.4846116284067916
2023-08-08,0.14928567,0.3902854754235951
2023-08-13,0.16630453,0.642794070891958
2023-08-18,0.18470103,0.32501029165703677
2023-08-23,0.18459143,0.3370984135224006
2023-08-28,0.17754886,1.0370093583588476
2023-09-02,0.2386465,0.524988400234924
2023-09-07,0.24430493,0.6048783500825541
2023-09-12,0.2605883,0.3343012620682662
2023-09-17,0.36568663,0.943571624305717
2023-09-22,0.26107585,0.4618419787832652
2023-09-27,0.20060255,0.40418349962285904
2023-10-02,0.22707158,0.43937635714349893
2023-10-07,0.25359565,0.5623718691873748
2023-10-12,0.23175459,0.5048318489970516
2023-10-17,0.20897369,0.310929065534834
2023-10-22,0.18660909,0.25501039445380197
2023-10-27,0.18049565,0.37865851981414567
2023-11-01,0.19937202,0.34985798194648876
2023-11-06,0.20741403,0.36004852031649176
2023-11-11,0.217756,0.34814411206984364
2023-11-16,0.23160954,0.33403192297450585
2023-11-21,0.22477251,0.23852102779014525
2023-11-26,0.19608833,0.1847789694468823
2023-12-01,0.20430887,0.2773499013810556
2023-12-06,0.21982495,0.19383348563104272
2023-12-11,0.23063338,0.36775413148464786
2023-12-16,0.31268024,0.4569918104776651
2023-12-21,0.3300374,0.368959155577588
2023-12-26,0.25294614,0.29890435768441553
2023-12-31,0.18526019,0.15596529020073785
2024-01-05,0.17862591,0.19179010807926225
2024-01-10,0.16186851,0.24089489027355143
2024-01-15,0.1615148,0.2808304165512676
2024-01-20,0.17025806,0.2367778153932123
2024-01-25,0.23051046,0.8967582952951014
2024-01-29,0.18000473,0.394741873568607
